Group Starts,Avg - Delay (Lynden/Aldergrove North Cars),Avg - Queue Length (Lynden/Aldergrove North Cars),Avg - Vehicles In Queue (Lynden/Aldergrove North Cars),Avg - Service Rate (Lynden/Aldergrove North Cars),Avg - Volume (Lynden/Aldergrove North Cars),Avg - Availability (Lynden/Aldergrove North Cars),Avg - Delay (Lynden/Aldergrove North Trucks),Avg - Queue Length (Lynden/Aldergrove North Trucks),Avg - Vehicles In Queue (Lynden/Aldergrove North Trucks),Avg - Service Rate (Lynden/Aldergrove North Trucks),Avg - Volume (Lynden/Aldergrove North Trucks),Avg - Availability (Lynden/Aldergrove North Trucks),Avg - Delay (Lynden/Aldergrove South Cars),Avg - Queue Length (Lynden/Aldergrove South Cars),Avg - Vehicles In Queue (Lynden/Aldergrove South Cars),Avg - Service Rate (Lynden/Aldergrove South Cars),Avg - Volume (Lynden/Aldergrove South Cars),Avg - Availability (Lynden/Aldergrove South Cars),Avg - Delay (Lynden/Aldergrove South Trucks),Avg - Queue Length (Lynden/Aldergrove South Trucks),Avg - Vehicles In Queue (Lynden/Aldergrove South Trucks),Avg - Service Rate (Lynden/Aldergrove South Trucks),Avg - Volume (Lynden/Aldergrove South Trucks),Avg - Availability (Lynden/Aldergrove South Trucks),Avg - Delay (Pacific Highway North Cars),Avg - Queue Length (Pacific Highway North Cars),Avg - Vehicles In Queue (Pacific Highway North Cars),Avg - Service Rate (Pacific Highway North Cars),Avg - Volume (Pacific Highway North Cars),Avg - Availability (Pacific Highway North Cars),Avg - Delay (Pacific Highway North NEXUS),Avg - Queue Length (Pacific Highway North NEXUS),Avg - Vehicles In Queue (Pacific Highway North NEXUS),Avg - Service Rate (Pacific Highway North NEXUS),Avg - Volume (Pacific Highway North NEXUS),Avg - Availability (Pacific Highway North NEXUS),Avg - Delay (Pacific Highway North Trucks),Avg - Queue Length (Pacific Highway North Trucks),Avg - Vehicles In Queue (Pacific Highway North Trucks),Avg - Service Rate (Pacific Highway North Trucks),Avg - Volume (Pacific Highway North Trucks),Avg - Availability (Pacific Highway North Trucks),Avg - Delay (Pacific Highway North FAST),Avg - Queue Length (Pacific Highway North FAST),Avg - Vehicles In Queue (Pacific Highway North FAST),Avg - Service Rate (Pacific Highway North FAST),Avg - Volume (Pacific Highway North FAST),Avg - Availability (Pacific Highway North FAST),Avg - Delay (Pacific Highway North Bus),Avg - Queue Length (Pacific Highway North Bus),Avg - Vehicles In Queue (Pacific Highway North Bus),Avg - Service Rate (Pacific Highway North Bus),Avg - Volume (Pacific Highway North Bus),Avg - Availability (Pacific Highway North Bus),Avg - Delay (Pacific Highway South Cars),Avg - Queue Length (Pacific Highway South Cars),Avg - Vehicles In Queue (Pacific Highway South Cars),Avg - Service Rate (Pacific Highway South Cars),Avg - Volume (Pacific Highway South Cars),Avg - Availability (Pacific Highway South Cars),Avg - Delay (Pacific Highway South Bus),Avg - Queue Length (Pacific Highway South Bus),Avg - Vehicles In Queue (Pacific Highway South Bus),Avg - Service Rate (Pacific Highway South Bus),Avg - Volume (Pacific Highway South Bus),Avg - Availability (Pacific Highway South Bus),Avg - Delay (Pacific Highway South FAST),Avg - Queue Length (Pacific Highway South FAST),Avg - Vehicles In Queue (Pacific Highway South FAST),Avg - Service Rate (Pacific Highway South FAST),Avg - Volume (Pacific Highway South FAST),Avg - Availability (Pacific Highway South FAST),Avg - Delay (Pacific Highway South NEXUS),Avg - Queue Length (Pacific Highway South NEXUS),Avg - Vehicles In Queue (Pacific Highway South NEXUS),Avg - Service Rate (Pacific Highway South NEXUS),Avg - Volume (Pacific Highway South NEXUS),Avg - Availability (Pacific Highway South NEXUS),Avg - Delay (Pacific Highway South Trucks),Avg - Queue Length (Pacific Highway South Trucks),Avg - Vehicles In Queue (Pacific Highway South Trucks),Avg - Service Rate (Pacific Highway South Trucks),Avg - Volume (Pacific Highway South Trucks),Avg - Availability (Pacific Highway South Trucks),Avg - Delay (Peace Arch North Cars),Avg - Queue Length (Peace Arch North Cars),Avg - Vehicles In Queue (Peace Arch North Cars),Avg - Service Rate (Peace Arch North Cars),Avg - Volume (Peace Arch North Cars),Avg - Availability (Peace Arch North Cars),Avg - Delay (Peace Arch North NEXUS),Avg - Queue Length (Peace Arch North NEXUS),Avg - Vehicles In Queue (Peace Arch North NEXUS),Avg - Service Rate (Peace Arch North NEXUS),Avg - Volume (Peace Arch North NEXUS),Avg - Availability (Peace Arch North NEXUS),Avg - Delay (Peace Arch South Cars),Avg - Queue Length (Peace Arch South Cars),Avg - Vehicles In Queue (Peace Arch South Cars),Avg - Service Rate (Peace Arch South Cars),Avg - Volume (Peace Arch South Cars),Avg - Availability (Peace Arch South Cars),Avg - Delay (Peace Arch South NEXUS),Avg - Queue Length (Peace Arch South NEXUS),Avg - Vehicles In Queue (Peace Arch South NEXUS),Avg - Service Rate (Peace Arch South NEXUS),Avg - Volume (Peace Arch South NEXUS),Avg - Availability (Peace Arch South NEXUS),Avg - Delay (Sumas/Huntingdon North Cars),Avg - Queue Length (Sumas/Huntingdon North Cars),Avg - Vehicles In Queue (Sumas/Huntingdon North Cars),Avg - Service Rate (Sumas/Huntingdon North Cars),Avg - Volume (Sumas/Huntingdon North Cars),Avg - Availability (Sumas/Huntingdon North Cars),Avg - Delay (Sumas/Huntingdon North Trucks),Avg - Queue Length (Sumas/Huntingdon North Trucks),Avg - Vehicles In Queue (Sumas/Huntingdon North Trucks),Avg - Service Rate (Sumas/Huntingdon North Trucks),Avg - Volume (Sumas/Huntingdon North Trucks),Avg - Availability (Sumas/Huntingdon North Trucks),Avg - Delay (Sumas/Huntingdon South Cars),Avg - Queue Length (Sumas/Huntingdon South Cars),Avg - Vehicles In Queue (Sumas/Huntingdon South Cars),Avg - Service Rate (Sumas/Huntingdon South Cars),Avg - Volume (Sumas/Huntingdon South Cars),Avg - Availability (Sumas/Huntingdon South Cars)
2016-01-11 16:40:00,3.0,76.0,10.0,156.0,,1.0,0.0,0.0,0.0,36.0,,1.0,1.0,19.0,7.0,36.0,3.0,1.0,,,,,2.0,1.0,3.0,97.0,12.0,192.0,9.0,1.0,0.0,0.0,0.0,120.0,4.0,1.0,0.0,196.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,0.0,1.0,5.0,72.0,33.0,156.0,20.0,1.0,,,,0.0,0.0,1.0,7.0,85.0,26.0,240.0,,1.0,10.0,235.0,36.0,96.0,8.0,1.0,16.0,178.0,62.0,240.0,9.0,1.0,0.0,0.0,0.0,216.0,12.0,1.0,0.0,0.0,0.0,288.0,27.0,1.0,0.0,,,480.0,17.0,1.0,0.0,,,0.0,20.0,1.0,17.0,320.0,42.0,144.0,17.0,1.0,,,,,4.0,1.0,0.0,,,264.0,8.0,1.0
2016-01-11 16:45:00,0.0,0.0,0.0,132.0,,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,24.0,1.0,1.0,,,,,1.0,1.0,4.0,134.0,17.0,216.0,15.0,1.0,0.0,0.0,0.0,156.0,11.0,1.0,13.0,196.0,8.0,36.0,4.0,1.0,3.0,66.0,2.0,36.0,5.0,1.0,,,,,0.0,1.0,6.0,79.0,36.0,168.0,16.0,1.0,,,,0.0,0.0,1.0,7.0,81.0,24.0,216.0,,1.0,10.0,228.0,35.0,168.0,14.0,1.0,17.0,201.0,66.0,216.0,13.0,1.0,0.0,0.0,0.0,228.0,19.0,1.0,0.0,0.0,0.0,264.0,16.0,1.0,0.0,17.0,14.0,408.0,16.0,1.0,0.0,,,0.0,20.0,1.0,21.0,320.0,42.0,120.0,16.0,1.0,,,,,1.0,1.0,0.0,,,180.0,8.0,1.0
2016-01-11 16:50:00,0.0,0.0,0.0,132.0,,1.0,0.0,0.0,0.0,24.0,,1.0,0.0,30.0,9.0,60.0,4.0,1.0,,,,,2.0,1.0,3.0,97.0,12.0,192.0,15.0,1.0,0.0,0.0,0.0,180.0,9.0,1.0,10.0,196.0,8.0,48.0,4.0,1.0,3.0,66.0,2.0,36.0,2.0,1.0,,,,,0.0,1.0,6.0,61.0,28.0,180.0,12.0,1.0,,,,0.0,0.0,1.0,7.0,82.0,25.0,228.0,,1.0,10.0,221.0,34.0,168.0,14.0,1.0,17.0,202.0,67.0,228.0,10.0,1.0,0.0,0.0,0.0,240.0,20.0,1.0,0.0,0.0,0.0,288.0,29.0,1.0,0.0,,,384.0,13.0,1.0,0.0,,,0.0,21.0,1.0,26.0,320.0,42.0,96.0,13.0,1.0,,,,,1.0,1.0,0.0,,,228.0,5.0,1.0
2016-01-11 16:55:00,0.0,0.0,0.0,132.0,,1.0,0.0,0.0,0.0,24.0,,1.0,0.0,20.0,6.0,24.0,3.0,1.0,,,,,0.0,1.0,4.0,97.0,12.0,156.0,8.0,1.0,0.0,0.0,0.0,168.0,14.0,1.0,0.0,0.0,0.0,72.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0,1.0,5.0,50.0,23.0,144.0,7.0,1.0,,,,0.0,0.0,1.0,7.0,85.0,26.0,324.0,,1.0,9.0,152.0,23.0,144.0,12.0,1.0,17.0,205.0,68.0,324.0,11.0,1.0,0.0,0.0,0.0,216.0,18.0,1.0,0.0,0.0,0.0,324.0,29.0,1.0,0.0,,,312.0,19.0,1.0,0.0,,,0.0,14.0,1.0,20.0,320.0,42.0,120.0,15.0,1.0,,,,,4.0,1.0,0.0,,,216.0,5.0,1.0
2016-01-11 17:00:00,2.0,38.0,5.0,132.0,,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,29.0,8.0,36.0,1.0,1.0,,,,,0.0,1.0,5.0,97.0,12.0,132.0,5.0,1.0,0.0,0.0,0.0,132.0,10.0,1.0,6.0,262.0,10.0,96.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0,1.0,4.0,45.0,21.0,108.0,8.0,1.0,,,,0.0,0.0,1.0,7.0,85.0,26.0,264.0,,1.0,6.0,123.0,19.0,228.0,19.0,1.0,17.0,205.0,68.0,264.0,,1.0,0.0,0.0,0.0,204.0,17.0,1.0,0.0,0.0,0.0,288.0,22.0,1.0,0.0,22.0,16.0,432.0,14.0,1.0,0.0,,,0.0,28.0,1.0,23.0,320.0,42.0,108.0,16.0,1.0,,,,,1.0,1.0,0.0,,,120.0,8.0,1.0
2016-01-11 17:05:00,2.0,38.0,5.0,132.0,,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,37.0,10.0,48.0,6.0,1.0,,,,,0.0,1.0,6.0,134.0,17.0,156.0,7.0,1.0,7.0,106.0,14.0,108.0,9.0,1.0,10.0,383.0,15.0,84.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0,1.0,3.0,50.0,23.0,120.0,13.0,1.0,,,,0.0,0.0,1.0,7.0,85.0,26.0,168.0,,1.0,5.0,113.0,17.0,156.0,13.0,1.0,18.0,205.0,68.0,168.0,7.0,1.0,0.0,0.0,0.0,180.0,15.0,1.0,0.0,0.0,0.0,264.0,22.0,1.0,2.0,10.0,12.0,432.0,15.0,1.0,0.0,,,0.0,24.0,1.0,21.0,320.0,42.0,120.0,12.0,1.0,,,,,1.0,1.0,0.0,,,132.0,9.0,1.0
2016-01-11 17:10:00,4.0,76.0,10.0,132.0,,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,61.0,16.0,60.0,6.0,1.0,,,,,1.0,1.0,3.0,97.0,12.0,192.0,25.0,1.0,6.0,106.0,14.0,132.0,5.0,1.0,8.0,383.0,15.0,108.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0,1.0,4.0,34.0,16.0,168.0,13.0,1.0,,,,0.0,0.0,1.0,7.0,193.0,36.0,264.0,,1.0,3.0,110.0,17.0,108.0,10.0,1.0,19.0,313.0,89.0,264.0,2.0,1.0,0.0,0.0,0.0,168.0,14.0,1.0,0.0,0.0,0.0,228.0,19.0,1.0,1.0,10.0,12.0,408.0,12.0,1.0,0.0,,,0.0,26.0,1.0,16.0,320.0,42.0,144.0,16.0,1.0,,,,,0.0,1.0,0.0,,,120.0,8.0,1.0
2016-01-11 17:15:00,4.0,76.0,10.0,132.0,,1.0,0.0,0.0,0.0,0.0,,1.0,2.0,67.0,18.0,24.0,4.0,1.0,,,,,0.0,1.0,6.0,134.0,17.0,156.0,12.0,1.0,6.0,137.0,18.0,168.0,8.0,1.0,10.0,383.0,15.0,84.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,1.0,1.0,3.0,30.0,14.0,108.0,12.0,1.0,,,,0.0,1.0,1.0,10.0,343.0,51.0,264.0,,1.0,0.0,33.0,5.0,132.0,11.0,1.0,25.0,463.0,119.0,264.0,0.0,1.0,0.0,0.0,0.0,192.0,24.0,1.0,0.0,0.0,0.0,264.0,26.0,1.0,2.0,10.0,12.0,360.0,10.0,1.0,0.0,,,0.0,19.0,1.0,11.0,170.0,22.0,120.0,18.0,1.0,,,,,0.0,1.0,0.0,,,144.0,8.0,1.0
2016-01-11 17:20:00,0.0,0.0,0.0,132.0,,1.0,0.0,0.0,0.0,0.0,,1.0,3.0,85.0,22.0,36.0,3.0,1.0,,,,,0.0,1.0,7.0,134.0,17.0,132.0,11.0,1.0,5.0,106.0,14.0,168.0,5.0,1.0,8.0,383.0,15.0,108.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0,1.0,2.0,18.0,8.0,192.0,6.0,1.0,,,,0.0,1.0,1.0,14.0,324.0,48.0,288.0,,1.0,0.0,,,132.0,11.0,1.0,32.0,444.0,115.0,288.0,12.0,1.0,0.0,0.0,0.0,228.0,21.0,1.0,0.0,0.0,0.0,288.0,29.0,1.0,1.0,10.0,12.0,384.0,11.0,1.0,0.0,,,0.0,23.0,1.0,12.0,170.0,22.0,108.0,14.0,1.0,,,,,1.0,1.0,0.0,,,72.0,4.0,1.0
2016-01-11 17:25:00,0.0,0.0,0.0,132.0,,1.0,0.0,0.0,0.0,0.0,,1.0,3.0,84.0,22.0,72.0,2.0,1.0,,,,,0.0,1.0,8.0,134.0,17.0,120.0,19.0,1.0,5.0,137.0,18.0,192.0,8.0,1.0,0.0,0.0,0.0,120.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0,1.0,1.0,19.0,9.0,144.0,16.0,1.0,,,,0.0,2.0,1.0,10.0,81.0,24.0,264.0,,1.0,0.0,,,144.0,12.0,1.0,25.0,201.0,66.0,264.0,9.0,1.0,0.0,0.0,0.0,204.0,17.0,1.0,0.0,0.0,0.0,288.0,24.0,1.0,0.0,,,216.0,10.0,1.0,0.0,,,0.0,11.0,1.0,13.0,245.0,32.0,132.0,20.0,1.0,,,,,2.0,1.0,0.0,,,120.0,8.0,1.0
2016-01-11 17:30:00,0.0,0.0,0.0,132.0,,1.0,0.0,0.0,0.0,0.0,,1.0,3.0,65.0,17.0,48.0,2.0,1.0,,,,,0.0,1.0,4.0,97.0,12.0,144.0,19.0,1.0,1.0,30.0,4.0,168.0,7.0,1.0,0.0,0.0,0.0,84.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0,1.0,2.0,15.0,7.0,120.0,9.0,1.0,,,,0.0,0.0,1.0,7.0,85.0,26.0,228.0,,1.0,0.0,34.0,5.0,108.0,9.0,1.0,19.0,205.0,68.0,228.0,12.0,1.0,0.0,0.0,0.0,228.0,19.0,1.0,0.0,0.0,0.0,312.0,29.0,1.0,0.0,32.0,19.0,396.0,13.0,1.0,0.0,,,0.0,2.0,1.0,23.0,320.0,42.0,108.0,15.0,1.0,,,,,1.0,1.0,0.0,,,180.0,10.0,1.0
2016-01-11 17:35:00,4.0,76.0,10.0,132.0,,1.0,0.0,0.0,0.0,0.0,,1.0,2.0,54.0,14.0,72.0,7.0,1.0,,,,,0.0,1.0,2.0,47.0,6.0,144.0,15.0,1.0,0.0,0.0,0.0,168.0,7.0,1.0,0.0,0.0,0.0,60.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,1.0,1.0,1.0,22.0,10.0,144.0,14.0,1.0,,,,0.0,0.0,1.0,7.0,85.0,26.0,168.0,,1.0,1.0,19.0,3.0,120.0,10.0,1.0,18.0,205.0,68.0,168.0,9.0,1.0,0.0,0.0,0.0,192.0,16.0,1.0,0.0,0.0,0.0,288.0,22.0,1.0,0.0,11.0,12.0,384.0,14.0,1.0,0.0,,,0.0,20.0,1.0,18.0,320.0,42.0,132.0,16.0,1.0,,,,,2.0,1.0,0.0,,,192.0,8.0,1.0
2016-01-11 17:40:00,4.0,76.0,10.0,132.0,,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,48.0,13.0,24.0,1.0,1.0,,,,,0.0,1.0,1.0,36.0,4.0,168.0,17.0,1.0,0.0,0.0,0.0,168.0,9.0,1.0,0.0,0.0,0.0,24.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0,1.0,1.0,18.0,8.0,132.0,10.0,1.0,,,,0.0,2.0,1.0,7.0,85.0,26.0,276.0,,1.0,1.0,17.0,3.0,108.0,10.0,1.0,18.0,205.0,68.0,276.0,7.0,1.0,0.0,0.0,0.0,228.0,19.0,1.0,0.0,0.0,0.0,252.0,17.0,1.0,1.0,10.0,12.0,276.0,11.0,1.0,0.0,,,0.0,12.0,1.0,16.0,320.0,42.0,156.0,17.0,1.0,,,,,0.0,1.0,0.0,,,144.0,9.0,1.0
2016-01-11 17:45:00,0.0,0.0,0.0,132.0,,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,48.0,2.0,1.0,,,,,0.0,1.0,3.0,83.0,11.0,192.0,18.0,1.0,5.0,106.0,14.0,168.0,7.0,1.0,0.0,0.0,0.0,48.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0,1.0,1.0,17.0,8.0,144.0,11.0,1.0,,,,0.0,2.0,1.0,9.0,256.0,43.0,204.0,,1.0,0.0,,,132.0,11.0,1.0,21.0,349.0,80.0,204.0,11.0,1.0,0.0,0.0,0.0,204.0,17.0,1.0,0.0,0.0,0.0,228.0,18.0,1.0,0.0,,,312.0,7.0,1.0,0.0,,,0.0,20.0,1.0,15.0,320.0,42.0,168.0,19.0,1.0,,,,,2.0,1.0,0.0,,,144.0,9.0,1.0
2016-01-11 17:50:00,0.0,0.0,0.0,132.0,,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,26.0,8.0,24.0,0.0,1.0,,,,,1.0,1.0,0.0,0.0,0.0,156.0,13.0,1.0,2.0,60.0,8.0,192.0,8.0,1.0,2.0,66.0,2.0,60.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0,1.0,0.0,,,84.0,8.0,1.0,,,,0.0,0.0,1.0,8.0,85.0,26.0,240.0,,1.0,0.0,,,108.0,9.0,1.0,19.0,145.0,56.0,240.0,10.0,1.0,0.0,0.0,0.0,168.0,14.0,1.0,0.0,0.0,0.0,192.0,15.0,1.0,0.0,27.0,17.0,348.0,12.0,1.0,0.0,,,0.0,22.0,1.0,6.0,170.0,22.0,192.0,20.0,1.0,,,,,0.0,1.0,0.0,,,132.0,7.0,1.0
2016-01-11 17:55:00,2.0,38.0,5.0,132.0,,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,30.0,9.0,60.0,4.0,1.0,,,,,0.0,1.0,0.0,0.0,0.0,180.0,13.0,1.0,0.0,0.0,0.0,168.0,2.0,1.0,0.0,0.0,0.0,72.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0,1.0,0.0,36.0,17.0,144.0,18.0,1.0,,,,0.0,0.0,1.0,8.0,85.0,26.0,264.0,,1.0,0.0,35.0,6.0,60.0,6.0,1.0,15.0,105.0,48.0,264.0,7.0,1.0,0.0,0.0,0.0,192.0,16.0,1.0,0.0,0.0,0.0,228.0,31.0,1.0,1.0,10.0,12.0,336.0,12.0,1.0,0.0,,,0.0,11.0,1.0,7.0,170.0,22.0,180.0,20.0,1.0,,,,,0.0,1.0,0.0,,,132.0,8.0,1.0
2016-01-11 18:00:00,2.0,38.0,5.0,132.0,,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,22.0,6.0,36.0,7.0,1.0,,,,,1.0,1.0,0.0,0.0,0.0,144.0,11.0,1.0,0.0,0.0,0.0,132.0,5.0,1.0,0.0,0.0,0.0,36.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0,1.0,2.0,16.0,7.0,156.0,9.0,1.0,,,,0.0,1.0,1.0,7.0,85.0,26.0,192.0,,1.0,1.0,17.0,3.0,204.0,17.0,1.0,13.0,105.0,48.0,192.0,6.0,1.0,0.0,0.0,0.0,216.0,19.0,1.0,0.0,0.0,0.0,252.0,22.0,1.0,0.0,,,348.0,16.0,1.0,0.0,,,0.0,12.0,1.0,6.0,124.0,16.0,144.0,14.0,1.0,,,,,5.0,1.0,0.0,,,36.0,4.0,1.0
2016-01-11 18:05:00,0.0,0.0,0.0,132.0,,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,29.0,8.0,48.0,5.0,1.0,,,,,0.0,1.0,0.0,0.0,0.0,156.0,18.0,1.0,0.0,0.0,0.0,156.0,8.0,1.0,0.0,0.0,0.0,36.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0,1.0,2.0,20.0,9.0,72.0,11.0,1.0,,,,0.0,0.0,1.0,7.0,85.0,26.0,240.0,,1.0,0.0,15.0,3.0,108.0,9.0,1.0,13.0,105.0,48.0,240.0,11.0,1.0,0.0,0.0,0.0,192.0,9.0,1.0,0.0,0.0,0.0,228.0,13.0,1.0,0.0,22.0,16.0,372.0,17.0,1.0,0.0,,,0.0,16.0,1.0,11.0,170.0,22.0,120.0,10.0,1.0,,,,,1.0,1.0,0.0,,,48.0,3.0,1.0
2016-01-11 18:10:00,0.0,0.0,0.0,132.0,,1.0,0.0,0.0,0.0,0.0,,1.0,2.0,41.0,11.0,60.0,1.0,1.0,,,,,0.0,1.0,0.0,0.0,0.0,156.0,17.0,1.0,0.0,0.0,0.0,120.0,5.0,1.0,0.0,0.0,0.0,24.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0,1.0,2.0,24.0,11.0,60.0,9.0,1.0,,,,0.0,0.0,1.0,7.0,85.0,26.0,156.0,,1.0,0.0,,,72.0,6.0,1.0,13.0,165.0,60.0,156.0,15.0,1.0,0.0,0.0,0.0,180.0,15.0,1.0,0.0,0.0,0.0,192.0,16.0,1.0,1.0,10.0,12.0,360.0,11.0,1.0,0.0,,,0.0,19.0,1.0,6.0,124.0,16.0,144.0,24.0,1.0,,,,,0.0,1.0,0.0,,,48.0,2.0,1.0
2016-01-11 18:15:00,0.0,0.0,0.0,132.0,,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,47.0,12.0,36.0,2.0,1.0,,,,,2.0,1.0,2.0,47.0,6.0,132.0,14.0,1.0,0.0,0.0,0.0,96.0,5.0,1.0,0.0,0.0,0.0,24.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0,1.0,2.0,18.0,8.0,132.0,5.0,1.0,,,,0.0,0.0,1.0,7.0,85.0,26.0,216.0,,1.0,0.0,,,72.0,6.0,1.0,18.0,171.0,61.0,216.0,10.0,1.0,0.0,0.0,0.0,144.0,11.0,1.0,0.0,0.0,0.0,228.0,28.0,1.0,1.0,10.0,12.0,396.0,11.0,1.0,0.0,,,0.0,16.0,1.0,3.0,79.0,10.0,168.0,16.0,1.0,,,,,0.0,1.0,0.0,,,132.0,10.0,1.0
2016-01-11 18:20:00,0.0,0.0,0.0,132.0,,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,65.0,17.0,60.0,6.0,1.0,,,,,1.0,1.0,2.0,47.0,6.0,156.0,19.0,1.0,0.0,0.0,0.0,120.0,11.0,1.0,0.0,0.0,0.0,48.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0,1.0,1.0,15.0,7.0,120.0,8.0,1.0,,,,0.0,0.0,1.0,7.0,85.0,26.0,192.0,,1.0,0.0,,,72.0,6.0,1.0,15.0,111.0,49.0,192.0,10.0,1.0,0.0,0.0,0.0,144.0,12.0,1.0,0.0,0.0,0.0,192.0,14.0,1.0,1.0,10.0,12.0,360.0,12.0,1.0,0.0,,,0.0,11.0,1.0,4.0,79.0,10.0,132.0,12.0,1.0,,,,,0.0,1.0,0.0,,,48.0,5.0,1.0
2016-01-11 18:25:00,0.0,0.0,0.0,132.0,,1.0,0.0,0.0,0.0,24.0,,1.0,2.0,60.0,16.0,36.0,1.0,1.0,,,,,0.0,1.0,0.0,0.0,0.0,180.0,22.0,1.0,0.0,0.0,0.0,156.0,7.0,1.0,0.0,0.0,0.0,24.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0,1.0,0.0,29.0,13.0,120.0,13.0,1.0,,,,0.0,0.0,1.0,7.0,85.0,26.0,240.0,,1.0,0.0,,,84.0,7.0,1.0,15.0,158.0,58.0,240.0,6.0,1.0,0.0,0.0,0.0,168.0,14.0,1.0,0.0,0.0,0.0,228.0,23.0,1.0,2.0,11.0,12.0,396.0,13.0,1.0,0.0,,,0.0,24.0,1.0,0.0,0.0,0.0,108.0,4.0,1.0,,,,,2.0,1.0,0.0,,,144.0,9.0,1.0
2016-01-11 18:30:00,0.0,0.0,0.0,132.0,,1.0,0.0,0.0,0.0,0.0,,1.0,2.0,91.0,23.0,12.0,2.0,1.0,,,,,0.0,1.0,0.0,0.0,0.0,144.0,11.0,1.0,0.0,0.0,0.0,120.0,6.0,1.0,0.0,0.0,0.0,24.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0,1.0,1.0,16.0,8.0,120.0,10.0,1.0,,,,0.0,1.0,1.0,7.0,85.0,26.0,180.0,,1.0,0.0,,,108.0,9.0,1.0,14.0,105.0,48.0,180.0,2.0,1.0,0.0,0.0,0.0,168.0,14.0,1.0,0.0,0.0,0.0,240.0,20.0,1.0,1.0,10.0,12.0,276.0,10.0,1.0,0.0,,,0.0,10.0,1.0,0.0,0.0,0.0,72.0,7.0,1.0,,,,,0.0,1.0,0.0,,,132.0,12.0,1.0
2016-01-11 18:35:00,0.0,0.0,0.0,96.0,,1.0,0.0,0.0,0.0,0.0,,1.0,2.0,101.0,25.0,60.0,5.0,1.0,,,,,0.0,1.0,6.0,147.0,19.0,180.0,20.0,1.0,0.0,0.0,0.0,120.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0,1.0,1.0,36.0,17.0,72.0,18.0,1.0,,,,0.0,0.0,1.0,7.0,85.0,26.0,180.0,,1.0,0.0,,,72.0,6.0,1.0,12.0,105.0,48.0,180.0,2.0,1.0,0.0,0.0,0.0,180.0,15.0,1.0,0.0,0.0,0.0,204.0,13.0,1.0,0.0,,,312.0,17.0,1.0,0.0,,,0.0,14.0,1.0,0.0,0.0,0.0,72.0,4.0,1.0,,,,,3.0,1.0,0.0,,,96.0,8.0,1.0
